"","date","precip.mm","tempMax","tempMin"
"3603","2009-11-22",0,5.2,-0.8
"3604","2009-11-23",0,7.8,-1.8
"3605","2009-11-24",0,7.9,-1
"3606","2009-11-25",4.4,8,2.9
"3607","2009-11-26",0,9.9,4.9
"3608","2009-11-27",11.8,6.8,5
"3609","2009-11-28",3,7,2
"3610","2009-11-29",3.2,5,1
"3611","2009-11-30",5.4,1.4,-2.6
"3612","2009-12-01",0,2.6,-2.4
"3613","2009-12-02",2.4,8.1,-1.9
"3614","2009-12-03",29.4,7.2,4.3
"3615","2009-12-04",0,4.8,1.3
"3616","2009-12-05",0,2,-3.6
"3617","2009-12-06",1.2,1.4,-5.8
"3618","2009-12-07",2.2,-0.4,-3.9
"3619","2009-12-08",1.2,-2,-6.9
"3620","2009-12-09",27.4,-1.1,-5.8
"3621","2009-12-10",2,1.4,-5.7
"3622","2009-12-11",0,-5.5,-9.5
"3623","2009-12-12",0,-2.8,-11.6
"3624","2009-12-13",7,-0.9,-9
"3625","2009-12-14",0.6,1.1,-6.8
"3626","2009-12-15",3,-0.4,-7.9
"3627","2009-12-16",0.6,-7.9,-17.3
"3628","2009-12-17",0,-15.3,-19.8
"3629","2009-12-18",0,-11.2,-19.9
"3630","2009-12-19",0,-6.3,-21.6
"3631","2009-12-20",0,-8.8,-14.3
"3632","2009-12-21",0,-6,-11.9
"3633","2009-12-22",1.8,-11.4,-15.7
"3634","2009-12-23",2,-4.3,-11.8
"3635","2009-12-24",0.2,-0.4,-4.7
"3636","2009-12-25",0,-0.9,-2.8
"3637","2009-12-26",19.6,0.7,-4
"3638","2009-12-27",14.6,2.6,-0.5
"3639","2009-12-28",1.2,0.5,-3
"3640","2009-12-29",3,-2.9,-17.1
"3641","2009-12-30",0,-5.8,-18.1
"3642","2009-12-31",0.8,-3,-8.9
"3643","2010-01-01",5.8,-3,-5.2
"3644","2010-01-02",5.2,-4,-11.3
"3645","2010-01-03",10.6,-4.5,-11.9
"3646","2010-01-04",0.4,-5.5,-8.8
"3647","2010-01-05",2,-5,-8.7
"3648","2010-01-06",0.8,-4.6,-6.3
"3649","2010-01-07",0,-5,-7.7
"3650","2010-01-08",0,-6.3,-12.8
"3651","2010-01-09",0,-11.6,-17
"3652","2010-01-10",0,-4.6,-17.8
"3653","2010-01-11",0,-3.9,-6.5
"3654","2010-01-12",0,-6.1,-14.4
"3655","2010-01-13",1.4,-7.7,-15.3
"3656","2010-01-14",0,-0.2,-8.5
"3657","2010-01-15",0,2.7,-1
"3658","2010-01-16",0,2.2,0.5
"3659","2010-01-17",0,0.8,-7.9
"3660","2010-01-18",0.4,-2,-7.9
"3661","2010-01-19",1,1,-3.4
"3662","2010-01-20",0.2,0.6,-6.2
"3663","2010-01-21",0,-4,-8.9
"3664","2010-01-22",0,-1.8,-13.8
"3665","2010-01-23",0,-2.6,-15.1
"3666","2010-01-24",2.6,2.9,-8.3
"3667","2010-01-25",28.4,8.4,2.1
"3668","2010-01-26",1.8,2.2,0.4
"3669","2010-01-27",1.4,0.8,-4.2
"3670","2010-01-28",6,-3.2,-14.1
"3671","2010-01-29",0.2,-13.9,-20
"3672","2010-01-30",0,-14.9,-21.4
"3673","2010-01-31",0.4,-5,-16.2
"3674","2010-02-01",0.6,-5.1,-14.6
"3675","2010-02-02",0,-9.3,-14.7
"3676","2010-02-03",0.6,-6,-14.8
"3677","2010-02-04",0,-7.4,-13.9
"3678","2010-02-05",0,-5,-14.6
"3679","2010-02-06",0,-7.9,-15.7
"3680","2010-02-07",0.2,-2.9,-13.1
"3681","2010-02-08",0,-5.9,-10.1
"3682","2010-02-09",0,-3.5,-9.1
"3683","2010-02-10",0,0.2,-7.6
"3684","2010-02-11",0,-2.7,-9.9
"3685","2010-02-12",0,-6.8,-13.4
"3686","2010-02-13",0,-4.8,-9.5
"3687","2010-02-14",0,-2.5,-5.6
"3688","2010-02-15",0.2,-1.1,-6.7
"3689","2010-02-16",0,-0.3,-5.5
"3690","2010-02-17",0.6,-0.2,-3.6
"3691","2010-02-18",4.2,1.2,-3.5
"3692","2010-02-19",3.2,-0.4,-5.7
"3693","2010-02-20",3,0.5,-4.9
"3694","2010-02-21",0.4,-0.5,-6.8
"3695","2010-02-22",0,0.8,-7.7
"3696","2010-02-23",4.4,2.3,-1.9
"3697","2010-02-24",19.6,1.1,0.4
"3698","2010-02-25",7.6,2,0.4
"3699","2010-02-26",1,3.8,0.5
"3700","2010-02-27",3.4,4.6,0.7
"3701","2010-02-28",0,2.3,0.2
"3702","2010-03-01",0,6.3,1
"3703","2010-03-02",0,5.5,-2
"3704","2010-03-03",0,4.8,-3.4
"3705","2010-03-04",0,5,-3.6
"3706","2010-03-05",0,4.7,-4.6
"3707","2010-03-06",0,7.4,-4.9
"3708","2010-03-07",0,8.3,-1.1
"3709","2010-03-08",0,10.2,0.7
"3710","2010-03-09",0,4.5,-3.9
"3711","2010-03-10",0,7,-5.9
"3712","2010-03-11",0,8.3,-2.2
"3713","2010-03-12",0,8.2,-1.4
"3714","2010-03-13",0,11,-0.7
"3715","2010-03-14",17.6,5.2,1.9
"3716","2010-03-15",0,10.9,2.4
"3717","2010-03-16",0,13.1,-0.7
"3718","2010-03-17",0,14.4,-0.4
"3719","2010-03-18",0,14,5.6
"3720","2010-03-19",0,15.7,2.5
"3721","2010-03-20",0,10.1,0.8
"3722","2010-03-21",4.8,2.6,-0.1
"3723","2010-03-22",0.6,6.6,0.3
"3724","2010-03-23",16.4,4.4,-0.5
"3725","2010-03-24",0.2,10.3,-0.6
"3726","2010-03-25",0,13.5,-4.2
"3727","2010-03-26",0,-2.6,-10.2
"3728","2010-03-27",0,0.7,-8.9
"3729","2010-03-28",9.6,9.1,-3.2
"3730","2010-03-29",13.2,5.6,1.1
"3731","2010-03-30",0.4,6.5,-0.4
"3732","2010-03-31",0,11.9,3.6
"3733","2010-04-01",0,13.4,2.1
"3734","2010-04-02",0,25.6,4.4
"3735","2010-04-03",0,25.7,10.5
"3736","2010-04-04",0,18.5,9.8
"3737","2010-04-05",0,19.5,6.3
"3738","2010-04-06",9,15.3,9.1
"3739","2010-04-07",4.8,13.1,9.5
"3740","2010-04-08",1.8,9.5,2.8
"3741","2010-04-09",4.8,8.2,3.4
"3742","2010-04-10",0.6,11.2,2.3
"3743","2010-04-11",0,12.6,3.1
"3744","2010-04-12",0,13.1,0.1
"3745","2010-04-13",0,12.9,1.7
"3746","2010-04-14",0,18,1.9
"3747","2010-04-15",3.8,11.7,3.3
"3748","2010-04-16",21.6,7.2,4
"3749","2010-04-17",2,9.1,2.2
"3750","2010-04-18",4,9.6,1.4
"3751","2010-04-19",0,15.6,1.9
"3752","2010-04-20",0.4,20,6
"3753","2010-04-21",0,18.2,7.5
"3754","2010-04-22",0,12.4,5.8
"3755","2010-04-23",0,15.6,1
"3756","2010-04-24",0,19.1,4
"3757","2010-04-25",0,16.5,5.1
"3758","2010-04-26",0,17.8,3
"3759","2010-04-27",34.2,7.5,0.2
"3760","2010-04-28",2.4,13.4,0.8
"3761","2010-04-29",0,13.6,5.2
"3762","2010-04-30",0,19.6,4.5
"3763","2010-05-01",2.8,19.3,9.8
"3764","2010-05-02",0,26,10.4
"3765","2010-05-03",2.8,23.5,14.9
"3766","2010-05-04",0.6,20.2,9.2
"3767","2010-05-05",0.8,21.6,9
"3768","2010-05-06",7,17.9,7.5
"3769","2010-05-07",0,13.3,5.2
"3770","2010-05-08",11.8,11.9,3.3
"3771","2010-05-09",2.8,5.4,1
"3772","2010-05-10",0,11.1,-0.4
"3773","2010-05-11",0,15.9,0.9
"3774","2010-05-12",0,14.9,4.9
"3775","2010-05-13",0,17.5,1.6
"3776","2010-05-14",6.2,14.8,10.2
"3777","2010-05-15",2.8,17.4,9.7
"3778","2010-05-16",0,22.5,6.5
"3779","2010-05-17",0,23.5,5.9
"3780","2010-05-18",0,25.8,9.8
"3781","2010-05-19",0,20.9,12.2
"3782","2010-05-20",0,26,12.7
"3783","2010-05-21",0,22.2,10
"3784","2010-05-22",0,27.4,10.2
"3785","2010-05-23",0,27.8,14.7
"3786","2010-05-24",0,29.4,17.7
"3787","2010-05-25",0,32,19.2
"3788","2010-05-26",0,34.7,18.7
"3789","2010-05-27",0,26.1,15.5
"3790","2010-05-28",0,25.8,12.8
"3791","2010-05-29",0,26.2,15.7
"3792","2010-05-30",0.4,22,13.2
"3793","2010-05-31",0,24.7,12.6
"3794","2010-06-01",15.6,21.5,13.3
"3795","2010-06-02",2.6,27.1,16.5
"3796","2010-06-03",18.4,18.6,15.5
"3797","2010-06-04",0,23.5,15.1
"3798","2010-06-05",6.2,22.1,11.8
"3799","2010-06-06",13.4,12.5,9.7
"3800","2010-06-07",0,19.5,8.9
"3801","2010-06-08",1,19.9,9.3
"3802","2010-06-09",0.4,21.9,11.3
"3803","2010-06-10",3,15.6,12.3
"3804","2010-06-11",0,21,10.7
"3805","2010-06-12",0.6,21.4,13.9
"3806","2010-06-13",0,26.1,13.4
"3807","2010-06-14",3.8,19.6,12.8
"3808","2010-06-15",0,21.4,11.3
"3809","2010-06-16",29.8,20.7,12.7
"3810","2010-06-17",4.4,27.4,14.3
"3811","2010-06-18",0,28.1,16.3
"3812","2010-06-19",12.8,29.5,16.9
"3813","2010-06-20",0.2,27.7,19
"3814","2010-06-21",0,25.4,14.9
"3815","2010-06-22",0.6,26.1,13.7
"3816","2010-06-23",8.2,26.8,18.9
"3817","2010-06-24",13.4,24.1,15.7
"3818","2010-06-25",0,22.3,12.4
"3819","2010-06-26",0,20.6,16.7
"3820","2010-06-27",0.4,24.8,16.9
"3821","2010-06-28",21.2,27.6,17.5
"3822","2010-06-29",1,20.7,14
"3823","2010-06-30",1,19.3,12.4
"3824","2010-07-01",0.4,20.4,12.6
"3825","2010-07-02",0,24.9,12.7
"3826","2010-07-03",0,28.8,16
"3827","2010-07-04",0,29.6,19.5
"3828","2010-07-05",0,32.8,20.7
"3829","2010-07-06",0,33.6,24.5
"3830","2010-07-07",0,33.7,24.2
"3831","2010-07-08",0,34.2,24.2
"3832","2010-07-09",41.4,30.6,20.8
"3833","2010-07-10",0,28.1,20.5
"3834","2010-07-11",0,29.7,19.7
"3835","2010-07-12",1,29.5,20
"3836","2010-07-13",4.6,27.5,20.6
"3837","2010-07-14",0,28.5,20.3
"3838","2010-07-15",0,30.1,17.8
"3839","2010-07-16",1.4,28,23.2
"3840","2010-07-17",17.8,29,19.7
"3841","2010-07-18",0,25.7,20
"3842","2010-07-19",16.6,23.9,18.4
"3843","2010-07-20",0,27.4,17.1
"3844","2010-07-21",11.4,27,17.1
"3845","2010-07-22",0.4,27.3,16.5
"3846","2010-07-23",1.4,26.5,16
"3847","2010-07-24",0.2,27.3,17.8
"3848","2010-07-25",0,23.9,18.2
"3849","2010-07-26",0,26.8,15.8
"3850","2010-07-27",0,29.2,16.6
"3851","2010-07-28",0,28.9,18.9
"3852","2010-07-29",0,22.9,14.3
"3853","2010-07-30",0,20.1,12
"3854","2010-07-31",0,23,9.9
"3855","2010-08-01",0,26.3,12
"3856","2010-08-02",12,27.9,16.2
"3857","2010-08-03",48.8,25.6,19.8
"3858","2010-08-04",16.4,28.9,20.7
"3859","2010-08-05",5,29.2,18.5
"3860","2010-08-06",0,20.4,11.4
"3861","2010-08-07",0,21.1,9.9
"3862","2010-08-08",20,23.4,15.8
"3863","2010-08-09",0,26.8,19.3
"3864","2010-08-10",0,29,17.7
"3865","2010-08-11",0,26.4,16.7
"3866","2010-08-12",0,25.3,14.7
"3867","2010-08-13",0,26.3,14.2
"3868","2010-08-14",0,27.4,20
"3869","2010-08-15",13.4,25.8,19.7
"3870","2010-08-16",13.2,28.6,19.2
"3871","2010-08-17",0,26.9,18.4
"3872","2010-08-18",0,23.2,16.2
"3873","2010-08-19",0,26.5,13.5
"3874","2010-08-20",0,22.4,10.3
"3875","2010-08-21",1.4,20.7,13
"3876","2010-08-22",7.6,19,15.7
"3877","2010-08-23",0.2,24.8,16.6
"3878","2010-08-24",0,25.3,14.9
"3879","2010-08-25",0,22.9,17.1
"3880","2010-08-26",1.2,22.5,13
"3881","2010-08-27",0,21.9,11.4
"3882","2010-08-28",0,26.5,15.8
"3883","2010-08-29",0,29.8,19.1
"3884","2010-08-30",0,30.5,17.7
"3885","2010-08-31",0,32,22.1
"3886","2010-09-01",0,32.2,22.9
"3887","2010-09-02",0,28.1,23
"3888","2010-09-03",0,33.5,20.5
"3889","2010-09-04",3.4,22.7,14.3
"3890","2010-09-05",0.2,17.8,10.9
"3891","2010-09-06",1.2,23.4,10.2
"3892","2010-09-07",12.8,26.2,16.4
"3893","2010-09-08",1.8,21.4,15.3
"3894","2010-09-09",4.8,16.7,11.4
"3895","2010-09-10",0,22.2,9.2
"3896","2010-09-11",0,23.1,8.3
"3897","2010-09-12",0.8,20.4,11.7
"3898","2010-09-13",3.8,20,13.8
"3899","2010-09-14",3.2,18.8,9.1
"3900","2010-09-15",0,15.4,7.7
"3901","2010-09-16",16.6,14.3,7.8
"3902","2010-09-17",0,17.8,8.8
"3903","2010-09-18",0,20.9,7.4
"3904","2010-09-19",0,18.9,9
"3905","2010-09-20",0,18.9,7.1
"3906","2010-09-21",1.2,19.4,5.4
"3907","2010-09-22",1,22.9,8.7
"3908","2010-09-23",1.2,14.6,7.2
"3909","2010-09-24",17.6,22.6,9.5
"3910","2010-09-25",2.6,22,11.3
"3911","2010-09-26",0.2,13.3,8.8
"3912","2010-09-27",14.6,19.8,10.9
"3913","2010-09-28",5.8,24.7,15.9
"3914","2010-09-29",0,18.1,12.4
"3915","2010-09-30",64.4,16.5,13.5
"3916","2010-10-01",5.8,17.5,9.2
"3917","2010-10-02",0,12.9,4.5
"3918","2010-10-03",0,12.3,2.2
"3919","2010-10-04",0,14.6,4.1
"3920","2010-10-05",0,19.3,8
"3921","2010-10-06",14.6,13.4,10.3
"3922","2010-10-07",7.8,17.1,9.4
"3923","2010-10-08",0.6,12.8,6.2
"3924","2010-10-09",0,11.8,3.2
"3925","2010-10-10",0,15.7,5.7
"3926","2010-10-11",0,12.9,3.4
"3927","2010-10-12",0,12.3,0.9
"3928","2010-10-13",0,13.8,3.1
"3929","2010-10-14",1.4,15.7,9.1
"3930","2010-10-15",54.4,10.1,5.5
"3931","2010-10-16",1,12.4,4.7
"3932","2010-10-17",0.2,14.6,2.7
"3933","2010-10-18",0,10.6,1.3
"3934","2010-10-19",0,12.5,0.2
"3935","2010-10-20",0,14.4,3.3
"3936","2010-10-21",6,10.5,3
"3937","2010-10-22",0,6.6,0.1
"3938","2010-10-23",0,8.5,-0.7
"3939","2010-10-24",3,5,1.4
"3940","2010-10-25",6.2,9.4,3.7
"3941","2010-10-26",2.8,11.4,7.5
"3942","2010-10-27",2.6,19.9,8.8
"3943","2010-10-28",0,16,8.8
"3944","2010-10-29",0.4,8.9,1.2
"3945","2010-10-30",10.4,5.9,0.2
"3946","2010-10-31",0,2.9,0.3
"3947","2010-11-01",0,6.9,0.7
"3948","2010-11-02",0,6,-0.8
"3949","2010-11-03",0,7.8,-1.8
"3950","2010-11-04",8.4,6.9,1.9
"3951","2010-11-05",5,4.6,2.5
"3952","2010-11-06",0,5.7,-1.1
"3953","2010-11-07",0,5.6,-2.7
"3954","2010-11-08",7.8,5.4,-2.5
"3955","2010-11-09",0,9.5,2
"3956","2010-11-10",0,8,0.1
"3957","2010-11-11",0,8.4,-0.8
"3958","2010-11-12",0,10.1,-3.9
"3959","2010-11-13",0,11.6,-3.2
"3960","2010-11-14",0,11.5,1.9
"3961","2010-11-15",1.6,10.2,2.4
"3962","2010-11-16",9.8,11.6,-0.3
"3963","2010-11-17",19.4,11.3,4.4
"3964","2010-11-18",0,5.9,0.1
"3965","2010-11-19",0,1.3,-2.6
"3966","2010-11-20",0.6,7.1,-4.7
"3967","2010-11-21",0,-0.2,-6.3
"3968","2010-11-22",8.4,5.9,-0.3
"3969","2010-11-23",10,13.6,2
"3970","2010-11-24",0,2.6,-7.1
"3971","2010-11-25",0,-2.6,-8.7
"3972","2010-11-26",4.2,1.8,-3.7
"3973","2010-11-27",2.4,1.1,-6.2
"3974","2010-11-28",0,2.2,-5.9
"3975","2010-11-29",0,5.9,-0.2
"3976","2010-11-30",18.6,7.6,-1.9
"3977","2010-12-01",32.8,12.6,0.7
"3978","2010-12-02",0,3.4,-0.5
"3979","2010-12-03",0,3.9,-3.8
"3980","2010-12-04",0.2,-1,-4.9
"3981","2010-12-05",0.2,-3.3,-6.4
"3982","2010-12-06",12.8,-3.3,-5.6
"3983","2010-12-07",12,-4.3,-7.5
"3984","2010-12-08",2.8,-7.3,-10.1
"3985","2010-12-09",0.2,-9.4,-16.2
"3986","2010-12-10",1.2,-3.9,-18.7
"3987","2010-12-11",0,0.9,-4
"3988","2010-12-12",22.2,3.8,-4.6
"3989","2010-12-13",16.4,2.9,-9.5
"3990","2010-12-14",2.2,-9.4,-15.7
"3991","2010-12-15",3.4,-10.7,-15
"3992","2010-12-16",2.2,-8.3,-13.8
"3993","2010-12-17",0,-6.5,-12.8
"3994","2010-12-18",1.2,-1,-7.9
"3995","2010-12-19",0,-4.4,-11.3
"3996","2010-12-20",0.2,-4.9,-10.7
"3997","2010-12-21",0.2,-2.3,-5.9
"3998","2010-12-22",4.4,-0.4,-4.4
"3999","2010-12-23",4.6,-0.3,-11.4
"4000","2010-12-24",0,-5.6,-12.9
"4001","2010-12-25",0,-6.9,-14.6
"4002","2010-12-26",0,-9,-13.4
"4003","2010-12-27",0,-7.1,-13.7
"4004","2010-12-28",0,-5.2,-12.2
"4005","2010-12-29",0.2,-0.6,-6.6
"4006","2010-12-30",0,0.8,-4.9
"4007","2010-12-31",2.4,4.6,-0.5
"4008","2011-01-01",2.2,7.5,1.6
"4009","2011-01-02",1.6,8.4,-2.6
"4010","2011-01-03",0,-1.2,-6.1
"4011","2011-01-04",2,-3.4,-9.3
"4012","2011-01-05",0,-3.4,-9
"4013","2011-01-06",0.6,-5,-11.3
"4014","2011-01-07",1,-4,-8
"4015","2011-01-08",0,-3.1,-9
"4016","2011-01-09",3.2,-2.8,-8.9
"4017","2011-01-10",0.2,-6.9,-9.7
"4018","2011-01-11",0,-6.9,-8.8
"4019","2011-01-12",0,-4.4,-9.2
"4020","2011-01-13",0,-6.1,-9.5
"4021","2011-01-14",0,-6.8,-11.2
"4022","2011-01-15",7.2,-7.8,-14.9
"4023","2011-01-16",0.4,-9.7,-19
"4024","2011-01-17",0,-13.7,-23.4
"4025","2011-01-18",3.2,0.1,-15.4
"4026","2011-01-19",0.4,-3.9,-10.2
"4027","2011-01-20",0.4,-9.6,-12.4
"4028","2011-01-21",2.2,-8.2,-15.7
"4029","2011-01-22",0,-13.2,-19.2
"4030","2011-01-23",0,-16.6,-25.8
"4031","2011-01-24",0,-16.9,-27.9
"4032","2011-01-25",2.2,-12.5,-18.3
"4033","2011-01-26",0.6,-7.2,-17.7
"4034","2011-01-27",0.4,-3.1,-8.7
"4035","2011-01-28",0.4,-1.7,-6.9
"4036","2011-01-29",2.8,-4.4,-11.5
"4037","2011-01-30",0.4,-8.5,-16.4
"4038","2011-01-31",0,-15.2,-20.9
"4039","2011-02-01",1.4,-11.8,-16.4
"4040","2011-02-02",19,-10.6,-13.1
"4041","2011-02-03",0.4,-5.7,-15.2
"4042","2011-02-04",0,-3.1,-10
"4043","2011-02-05",13.2,1.3,-6.5
"4044","2011-02-06",3.4,1.2,-3.6
"4045","2011-02-07",3.4,1.5,-0.8
"4046","2011-02-08",3.2,-0.3,-17.2
"4047","2011-02-09",0.8,-5,-16.9
"4048","2011-02-10",0,-9.1,-14.9
"4049","2011-02-11",0,-5.7,-12.4
"4050","2011-02-12",3.6,-1.7,-12.5
"4051","2011-02-13",10,-2.6,-14.9
"4052","2011-02-14",6.4,1.4,-10.4
"4053","2011-02-15",0,-10.3,-19
"4054","2011-02-16",0,-4.3,-15.1
"4055","2011-02-17",0.8,6.8,-4.5
"4056","2011-02-18",5,9.6,0
"4057","2011-02-19",0.8,0.8,-11.6
"4058","2011-02-20",0.6,-8.3,-14.1
"4059","2011-02-21",0.2,-9,-15.7
"4060","2011-02-22",0,-5.8,-17.5
"4061","2011-02-23",0,-3.4,-16.1
"4062","2011-02-24",0.2,-1.9,-11.8
"4063","2011-02-25",3.6,-2.5,-9.3
"4064","2011-02-26",0,-8.9,-14.1
"4065","2011-02-27",1.6,-4.6,-12.7
"4066","2011-02-28",11.4,1.4,-6.1
"4067","2011-03-01",0,-2.9,-10.2
"4068","2011-03-02",1.4,2.1,-15.9
"4069","2011-03-03",0,-10.1,-20.4
"4070","2011-03-04",0,1.5,-15.5
"4071","2011-03-05",24.8,5.9,0.7
"4072","2011-03-06",21.4,5.6,-6.6
"4073","2011-03-07",14.2,-3,-15.4
"4074","2011-03-08",0,-3.2,-18.8
"4075","2011-03-09",5.2,-1,-12.5
"4076","2011-03-10",33.8,3.1,-1.9
"4077","2011-03-11",6.6,6.2,1.5
"4078","2011-03-12",0.2,3.1,0.4
"4079","2011-03-13",0.4,3.8,-1.9
"4080","2011-03-14",0,2.2,-4.7
"4081","2011-03-15",0,3.9,-6.6
"4082","2011-03-16",5,3.7,-0.6
"4083","2011-03-17",5.2,7.9,1.8
"4084","2011-03-18",0.8,11.2,-1.4
"4085","2011-03-19",0,2,-4.2
"4086","2011-03-20",0,4,-6.7
"4087","2011-03-21",8.6,3,0.1
"4088","2011-03-22",0,5,-5.6
"4089","2011-03-23",0,-0.2,-8.6
"4090","2011-03-24",0.4,1.1,-6.5
"4091","2011-03-25",0,-1.6,-6.5
"4092","2011-03-26",0,0.4,-7.1
"4093","2011-03-27",0,-1.2,-9.7
"4094","2011-03-28",0,0.7,-5.5
"4095","2011-03-29",0,5.3,-2.8
"4096","2011-03-30",0,8.4,-4.5
"4097","2011-03-31",0,9.5,-1.6
"4098","2011-04-01",1.2,5.5,0.8
"4099","2011-04-02",0,11.6,-0.4
"4100","2011-04-03",0,10.2,1.1
"4101","2011-04-04",10.8,8.4,1
"4102","2011-04-05",3,9.5,-0.3
"4103","2011-04-06",0,5.8,-2.9
"4104","2011-04-07",0,7.6,-4.1
"4105","2011-04-08",0,11.9,-4.1
"4106","2011-04-09",0,15.2,2.5
"4107","2011-04-10",7.6,16.4,4.2
"4108","2011-04-11",9.2,23.6,8.7
"4109","2011-04-12",0,13.4,3.3
"4110","2011-04-13",7.4,9.4,4.1
"4111","2011-04-14",0,10.4,-1.3
"4112","2011-04-15",0,3.7,-4.3
"4113","2011-04-16",24.4,6.2,-1.3
"4114","2011-04-17",15.4,8.7,0.9
"4115","2011-04-18",0,5.2,1.1
"4116","2011-04-19",0,8.7,-2.2
"4117","2011-04-20",24,7.4,0.4
"4118","2011-04-21",1,6.8,-0.3
"4119","2011-04-22",0,12,-1.3
"4120","2011-04-23",3.4,12.9,3.1
"4121","2011-04-24",0,13.5,5.7
"4122","2011-04-25",0,16.4,3.8
"4123","2011-04-26",12,13.4,7.3
"4124","2011-04-27",8.8,15,6.3
"4125","2011-04-28",6.2,23.5,8.4
"4126","2011-04-29",0,14.3,7.6
"4127","2011-04-30",0,17.2,3.3
"4128","2011-05-01",0,20.7,4.9
"4129","2011-05-02",0.2,18.6,9.2
"4130","2011-05-03",22.8,11.6,7.8
"4131","2011-05-04",7.2,8.4,6
"4132","2011-05-05",9.6,7.6,4.5
"4133","2011-05-06",0,16.8,4.5
"4134","2011-05-07",0,16.7,5.3
"4135","2011-05-08",0,16.4,8.6
"4136","2011-05-09",0,18.7,8.7
"4137","2011-05-10",0,17.3,6.7
"4138","2011-05-11",0,19.6,6.4
"4139","2011-05-12",0,21,7
"4140","2011-05-13",0.6,25.2,8.8
"4141","2011-05-14",27.6,12.7,10.5
"4142","2011-05-15",14.4,12.6,7.3
"4143","2011-05-16",16.2,7.6,6.1
"4144","2011-05-17",0.6,12.1,5.9
"4145","2011-05-18",1,17.6,8.7
"4146","2011-05-19",1,23.9,15
"4147","2011-05-20",0.2,23.6,14.5
"4148","2011-05-21",1.8,23.9,12.5
"4149","2011-05-22",5.8,23.4,9.7
"4150","2011-05-23",2.8,22.5,15
"4151","2011-05-24",1,23.5,10.1
"4152","2011-05-25",0,18.5,9.6
"4153","2011-05-26",5.4,19.9,11.1
"4154","2011-05-27",13,12,10
"4155","2011-05-28",6.6,21.4,10
"4156","2011-05-29",7,21,16
"4157","2011-05-30",0,26.3,16.2
"4158","2011-05-31",0,28.8,17.9
"4159","2011-06-01",0,29.3,16.6
"4160","2011-06-02",0,17.3,9.5
"4161","2011-06-03",0,21.7,8.2
"4162","2011-06-04",0,21.3,8
"4163","2011-06-05",0,22.5,13.6
"4164","2011-06-06",0,26.9,13.6
"4165","2011-06-07",0,29.1,16.3
"4166","2011-06-08",10.4,31.4,19.9
"4167","2011-06-09",1,27.8,17.6
"4168","2011-06-10",0,22.3,14.2
"4169","2011-06-11",0.2,21.5,14.2
"4170","2011-06-12",30.2,19.3,13.7
"4171","2011-06-13",10.4,15.1,12.5
"4172","2011-06-14",0,23.5,11.1
"4173","2011-06-15",0,28.1,13.8
"4174","2011-06-16",0,30.3,17.3
"4175","2011-06-17",0,26.3,17.7
"4176","2011-06-18",5,26.1,14.2
"4177","2011-06-19",0,24.2,10.1
"4178","2011-06-20",0,24.8,12.3
"4179","2011-06-21",0,27,13.4
"4180","2011-06-22",0,26.9,15
"4181","2011-06-23",7,23.5,17.8
"4182","2011-06-24",16.8,19.4,16.1
"4183","2011-06-25",11,21.7,15.2
"4184","2011-06-26",0,24.7,17.3
"4185","2011-06-27",0,26.8,14.9
"4186","2011-06-28",0.2,28,17.9
"4187","2011-06-29",0.8,20,14.6
"4188","2011-06-30",0.8,20.8,14.6
"4189","2011-07-01",0,25.9,14
"4190","2011-07-02",0,29.4,18.5
"4191","2011-07-03",14.2,30.7,20.2
"4192","2011-07-04",0,29.8,19.1
"4193","2011-07-05",0,30.1,18.3
"4194","2011-07-06",3,25.5,17
"4195","2011-07-07",0,24.3,15.1
"4196","2011-07-08",7.6,27.4,15.4
"4197","2011-07-09",0,25.8,14.5
"4198","2011-07-10",0,27.9,17.8
"4199","2011-07-11",2.2,30.2,20.2
"4200","2011-07-12",0,29.6,18.8
"4201","2011-07-13",13.6,23.7,14.7
"4202","2011-07-14",0,26.5,12.5
"4203","2011-07-15",0,28.2,13
"4204","2011-07-16",0,30,17.7
"4205","2011-07-17",1,31.7,21.1
"4206","2011-07-18",0.4,28.8,19.8
"4207","2011-07-19",0,27.9,18.2
"4208","2011-07-20",0,31.5,18.3
"4209","2011-07-21",6,35.6,24.4
"4210","2011-07-22",0,31.9,24.8
"4211","2011-07-23",0,32.6,18.7
"4212","2011-07-24",0,26.9,16.5
"4213","2011-07-25",1.2,26.6,15.1
"4214","2011-07-26",4.6,27.1,16.5
"4215","2011-07-27",0,25.8,15.9
"4216","2011-07-28",0,29.7,17.1
"4217","2011-07-29",5.4,26.6,19.3
"4218","2011-07-30",0,28.1,17
"4219","2011-07-31",0,27.9,14.6
"4220","2011-08-01",26.2,30.9,17.6
"4221","2011-08-02",1.4,25.2,16.4
"4222","2011-08-03",0,24.8,15.8
"4223","2011-08-04",0,26,17.5
"4224","2011-08-05",0,28.7,17.2
"4225","2011-08-06",2,30.8,18
"4226","2011-08-07",4,29.1,21.1
"4227","2011-08-08",0.6,27.8,17.8
"4228","2011-08-09",37.2,27.1,16.3
"4229","2011-08-10",8.4,26.1,18
"4230","2011-08-11",0.2,22.2,16.2
"4231","2011-08-12",0,26.1,14.9
"4232","2011-08-13",0,28.3,18.4
"4233","2011-08-14",22,27,18.8
"4234","2011-08-15",0,22.6,18.6
"4235","2011-08-16",10.8,27,14.2
"4236","2011-08-17",0,25.3,11.1
