"Année-Mois";"Station";"Engin";"Latitude";"Longitude";"Secteur";"Espèce";"Commentaires";"Présence / Absence"
"2010-09";"F310";"Filet maillant";"45.5061";"-74.24108";"Lac des Deux-Montagnes";"Perchaude";"";"Présence"
"1996-09";"F22";"Filet maillant";"46.41278";"-72.34444";"Bécancour-Batiscan";"Perchaude";"";"Présence"
"2013-09";"F4";"Filet maillant";"46.15139";"-72.96159";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2004-09";"F244";"Filet maillant";"45.10905";"-74.43643";"Lac Saint-François";"Perchaude";"";"Absence"
"1997-09";"F128";"Filet maillant";"45.41722";"-73.75139";"Lac Saint-Louis";"Perchaude";"";"Absence"
"2001-09";"F110";"Filet maillant";"46.3908";"-72.44132";"Bécancour-Batiscan";"Perchaude";"";"Absence"
"2013-08";"F98";"Filet maillant";"46.203217";"-72.800766";"Lac Saint-Pierre";"Perchaude";"";"Absence"
"1997-09";"F3";"Filet maillant";"45.32667";"-73.87389";"Lac Saint-Louis";"Perchaude";"";"Présence"
"2012-09";"F122";"Filet maillant";"46.41354";"-72.38576";"Bécancour-Batiscan";"Perchaude";"";"Absence"
"1997-09";"F103";"Filet maillant";"45.33444";"-73.87333";"Lac Saint-Louis";"Perchaude";"";"Présence"
"2012-09";"F111";"Filet maillant";"46.39616";"-72.44531";"Bécancour-Batiscan";"Perchaude";"";"Absence"
"2004-09";"F258";"Filet maillant";"45.21798";"-74.27656";"Lac Saint-François";"Perchaude";"";"Présence"
"2001-09";"F138";"Filet maillant";"46.4329";"-72.30004";"Bécancour-Batiscan";"Perchaude";"";"Présence"
"2013-08";"F13";"Filet maillant";"46.19322";"-72.92784";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2009-09";"F046";"Filet maillant";"46.26725";"-72.75246";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2007-09";"F114";"Filet maillant";"46.2455";"-72.72393";"Lac Saint-Pierre";"Perchaude";"";"Absence"
"2010-09";"F248";"Filet maillant";"46.05691";"-73.13543";"Archipel du Lac Saint-Pierre";"Perchaude";"";"Absence"
"2009-09";"F208";"Filet maillant";"45.22439";"-74.21413";"Lac Saint-François";"Perchaude";"";"Présence"
"2002-09";"F107";"Filet maillant";"46.22507";"-72.75348";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2009-09";"F239";"Filet maillant";"45.1357";"-74.39911";"Lac Saint-François";"Perchaude";"";"Présence"
"1997-09";"F27";"Filet maillant";"45.37889";"-73.83194";"Lac Saint-Louis";"Perchaude";"";"Présence"
"2012-09";"F128";"Filet maillant";"46.4248";"-72.35883";"Bécancour-Batiscan";"Perchaude";"";"Absence"
"1996-09";"F130";"Filet maillant";"45.14806";"-74.37222";"Lac Saint-François";"Perchaude";"";"Présence"
"2010-09";"F203";"Filet maillant";"46.08927";"-73.14664";"Archipel du Lac Saint-Pierre";"Perchaude";"";"Présence"
"2014-09";"F202";"Filet maillant";"45.226";"-74.1795";"Lac Saint-François";"Perchaude";"";"Absence"
"2014-09";"F231";"Filet maillant";"45.1723";"-74.3062";"Lac Saint-François";"Perchaude";"";"Présence"
"2005-09";"F40";"Filet maillant";"45.40178";"-73.91063";"Lac Saint-Louis";"Perchaude";"";"Présence"
"2007-09";"F115";"Filet maillant";"46.24515";"-72.70443";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2002-09";"F074";"Filet maillant";"46.16008";"-72.88167";"Lac Saint-Pierre";"Perchaude";"";"Absence"
"2011-09";"F008";"Filet maillant";"46.17138";"-72.95973";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2003-09";"F225";"Filet maillant";"46.14657";"-73.0243";"Archipel du Lac Saint-Pierre";"Perchaude";"";"Présence"
"2001-09";"F129";"Filet maillant";"46.42435";"-72.35319";"Bécancour-Batiscan";"Perchaude";"";"Présence"
"2009-09";"F224";"Filet maillant";"45.20698";"-74.27931";"Lac Saint-François";"Perchaude";"";"Présence"
"1996-09";"F140";"Filet maillant";"45.20222";"-74.34028";"Lac Saint-François";"Perchaude";"";"Présence"
"2010-09";"F41";"Filet maillant";"45.72044";"-73.45536";"Montréal-Sorel";"Perchaude";"";"Présence"
"2001-09";"F43";"Filet maillant";"45.7292";"-73.44617";"Montréal-Sorel";"Perchaude";"";"Absence"
"2009-09";"F229";"Filet maillant";"45.17923";"-74.28885";"Lac Saint-François";"Perchaude";"";"Présence"

